,depth below sea level (m),gamma ray
5451,1413.2024568000002,35.974
5452,1413.3548568,33.617
5453,1413.5072568,33.734
5454,1413.6596568,35.213
5455,1413.8120568,35.826
5456,1413.9644567999999,34.953
5457,1414.1168567999998,33.957
5458,1414.2692567999998,33.703
5459,1414.4216568000002,37.534
5460,1414.5740568,43.042
5461,1414.7264568,50.021
5462,1414.8788568,62.148
5463,1415.0312568,75.381
5464,1415.1836567999999,82.676
5465,1415.3360567999998,89.375
5466,1415.4884567999998,92.875
5467,1415.6408568000002,92.125
5468,1415.7932568,87.625
5469,1415.9456568,84.53
5470,1416.0980568,80.693
5471,1416.2504568,75.866
5472,1416.4028567999999,71.906
5473,1416.5552567999998,66.708
5474,1416.7076567999998,61.397
5475,1416.8600568000002,56.128
5476,1417.0124568,52.083
5477,1417.1648568,50.613
5478,1417.3172568,50.368
5479,1417.4696568,53.922
5480,1417.6220567999999,57.598
5481,1417.7744567999998,60.049
5482,1417.9268567999998,57.966
5483,1418.0792568000002,55.515
5484,1418.2316568,51.593
5485,1418.3840568,50.613
5486,1418.5364568,50.858
5487,1418.6888568,54.044
5488,1418.8412567999999,59.069
5489,1418.9936567999998,66.089
5490,1419.1460567999998,73.639
5491,1419.2984568000002,76.98
5492,1419.4508568,74.381
5493,1419.6032568,64.604
5494,1419.7556568,54.779
5495,1419.9080568,48.897
5496,1420.0604567999999,49.02
5497,1420.2128567999998,59.681
5498,1420.3652567999998,65.347
5499,1420.5176568000002,71.04
5500,1420.6700568,72.525
5501,1420.8224568,71.782
5502,1420.9748568,70.05
5503,1421.1272568,66.337
5504,1421.2796567999999,62.871
5505,1421.4320567999998,60.539
5506,1421.5844567999998,62.01
5507,1421.7368568000002,63.119
5508,1421.8892568,61.397
5509,1422.0416568,55.637
5510,1422.1940568,50.0
5511,1422.3464568,48.529
5512,1422.4988567999999,50.0
5513,1422.6512567999998,54.657
5514,1422.8036567999998,59.436
5515,1422.9560568000002,62.995
5516,1423.1084568,62.378
5517,1423.2608568,61.397
5518,1423.4132568,63.49
5519,1423.5656568,65.347
5520,1423.7180567999999,66.832
5521,1423.8704567999998,63.49
5522,1424.0228567999998,59.069
5523,1424.1752568000002,55.637
5524,1424.3276568,58.211
5525,1424.4800568,61.887
5526,1424.6324568,66.832
5527,1424.7848568,71.782
5528,1424.9372568,76.733
5529,1425.0896567999998,76.733
5530,1425.2420567999998,73.639
5531,1425.3944568000002,70.792
5532,1425.5468568000001,68.564
5533,1425.6992568,68.564
5534,1425.8516568,68.564
5535,1426.0040568,65.099
5536,1426.1564568,59.069
5537,1426.3088567999998,53.064
5538,1426.4612567999998,51.471
5539,1426.6136568000002,55.76
5540,1426.7660568000001,60.539
5541,1426.9184568,65.347
5542,1427.0708568,68.936
5543,1427.2232568,68.441
5544,1427.3756568,66.089
5545,1427.5280567999998,58.824
5546,1427.6804567999998,49.142
5547,1427.8328568000002,39.461
5548,1427.9852568000001,29.703
5549,1428.1376568,27.352
5550,1428.2900568,27.475
5551,1428.4424568,33.911
5552,1428.5948568,35.644
5553,1428.7472567999998,35.396
5554,1428.8996567999998,34.035
5555,1429.0520568000002,31.312
5556,1429.2044568000001,29.332
5557,1429.3568568,26.361
5558,1429.5092568,24.265
5559,1429.6616568,24.265
5560,1429.8140568,25.124
5561,1429.9664567999998,25.743
5562,1430.1188567999998,26.485
5563,1430.2712568000002,27.847
5564,1430.4236568000001,28.96
5565,1430.5760568,30.198
5566,1430.7284568,31.436
5567,1430.8808568,33.787
5568,1431.0332568,37.99
5569,1431.1856567999998,45.098
5570,1431.3380567999998,56.25
5571,1431.4904568000002,69.307
5572,1431.6428568000001,82.426
5573,1431.7952568,88.985
5574,1431.9476568,87.748
5575,1432.1000568,82.673
5576,1432.2524568,77.475
5577,1432.4048567999998,72.277
5578,1432.5572567999998,67.203
5579,1432.7096568000002,62.01
5580,1432.8620568000001,56.985
5581,1433.0144568,55.637
5582,1433.1668568,57.23
5583,1433.3192568,63.119
5584,1433.4716568,68.564
5585,1433.6240567999998,71.532
5586,1433.7764567999998,75.609
5587,1433.9288568000002,78.697
5588,1434.0812568000001,77.206
5589,1434.2336568,72.25
5590,1434.3860568,67.169
5591,1434.5384568,63.326
5592,1434.6908568,65.052
5593,1434.8432567999998,72.595
5594,1434.9956567999998,80.138
5595,1435.1480568000002,83.969
5596,1435.3004568000001,83.344
5597,1435.4528568,75.541
5598,1435.6052568,67.242
5599,1435.7576568,56.283
5600,1435.9100568,43.286
5601,1436.0624567999998,32.734
5602,1436.2148567999998,31.748
5603,1436.3672568000002,30.886
5604,1436.5196568000001,30.883
5605,1436.6720568,32.229
5606,1436.8244568,34.311
5607,1436.9768568,37.377
5608,1437.1292568,40.686
5609,1437.2816567999998,45.221
5610,1437.4340567999998,53.064
5611,1437.5864568000002,62.255
5612,1437.7388568000001,67.822
5613,1437.8912568,69.802
5614,1438.0436568,71.782
5615,1438.1960568,75.248
5616,1438.3484568,78.713
5617,1438.5008567999998,82.302
5618,1438.6532567999998,81.807
5619,1438.8056568000002,76.238
5620,1438.9580568000001,73.267
5621,1439.1104568,74.753
5622,1439.2628568,78.094
5623,1439.4152568,80.569
5624,1439.5676568,79.951
5625,1439.7200567999998,74.505
5626,1439.8724567999998,72.03
5627,1440.0248568000002,73.267
5628,1440.1772568000001,77.723
5629,1440.3296568,77.228
5630,1440.4820568,74.876
5631,1440.6344568,72.772
5632,1440.7868568,76.238
5633,1440.9392567999998,77.599
5634,1441.0916567999998,74.505
5635,1441.2440568000002,71.906
5636,1441.3964568000001,69.183
5637,1441.5488568,66.337
5638,1441.7012568,63.614
5639,1441.8536568,62.378
5640,1442.0060568,59.927
5641,1442.1584567999998,60.417
5642,1442.3108567999998,64.109
5643,1442.4632568000002,64.109
5644,1442.6156568000001,58.701
5645,1442.7680568,53.309
5646,1442.9204568,54.779
5647,1443.0728568,55.882
5648,1443.2252568,56.985
5649,1443.3776567999998,56.005
5650,1443.5300567999998,51.716
5651,1443.6824568000002,47.418
5652,1443.8348568000001,42.374
5653,1443.9872568,39.048
5654,1444.1396568,36.949
5655,1444.2920568,37.066
5656,1444.4444568,39.648
5657,1444.5968567999998,42.972
5658,1444.7492567999998,46.793
5659,1444.9016568000002,49.259
5660,1445.0540568000001,52.574
5661,1445.2064568,56.495
5662,1445.3588568,60.417
5663,1445.5112568,64.356
5664,1445.6636568,66.337
5665,1445.8160567999998,65.467
5666,1445.9684567999998,61.143
5667,1446.1208568000002,60.524
5668,1446.2732568000001,59.905
5669,1446.4256568,59.409
5670,1446.5780568,59.158
5671,1446.7304568,61.235
5672,1446.8828568,63.691
5673,1447.0352567999998,68.141
5674,1447.1876567999998,72.59
5675,1447.3400568000002,73.202
5676,1447.4924568000001,72.082
5677,1447.6448568,67.373
5678,1447.7972568,63.654
5679,1447.9496568,58.122
5680,1448.1020568,52.601
5681,1448.2544567999998,47.075
5682,1448.4068567999998,45.23
5683,1448.5592568000002,45.103
5684,1448.7116568000001,46.203
5685,1448.8640568,49.262
5686,1449.0164568,54.406
5687,1449.1688568,59.555
5688,1449.3212568,64.728
5689,1449.4736567999998,69.926
5690,1449.6260567999998,73.762
5691,1449.7784568000002,76.114
5692,1449.9308568000001,77.104
5693,1450.0832568,76.733
5694,1450.2356568,75.124
5695,1450.3880568,72.525
5696,1450.5404568,69.926
5697,1450.6928567999998,67.327
5698,1450.8452567999998,64.728
5699,1450.9976568000002,63.366
5700,1451.1500568000001,64.728
5701,1451.3024568,66.337
5702,1451.4548568,67.946
5703,1451.6072568,67.698
5704,1451.7596568,64.975
5705,1451.9120567999998,63.611
5706,1452.0644567999998,65.461
5707,1452.2168568000002,66.94
5708,1452.3692568000001,68.295
5709,1452.5216568,69.773
5710,1452.6740568,70.262
5711,1452.8264568,68.399
5712,1452.9788568,67.155
5713,1453.1312567999998,70.862
5714,1453.2836567999998,73.95
5715,1453.4360568000002,76.42
5716,1453.5884568000001,75.424
5717,1453.7408568,74.799
5718,1453.8932568,76.154
5719,1454.0456568,79.241
5720,1454.1980568,82.453
5721,1454.3504567999998,85.664
5722,1454.5028567999998,85.163
5723,1454.6552568000002,83.548
5724,1454.8076568000001,81.932
5725,1454.9600568,80.693
5726,1455.1124568,80.693
5727,1455.2648568,81.931
5728,1455.4172568,84.406
5729,1455.5696567999998,86.881
5730,1455.7220567999998,87.624
5731,1455.8744568000002,87.748
5732,1456.0268568000001,87.871
5733,1456.1792568,88.243
5734,1456.3316568,89.48
5735,1456.4840568,93.317
5736,1456.6364568,94.307
5737,1456.7888567999998,92.698
5738,1456.9412567999998,88.119
5739,1457.0936568000002,82.055
5740,1457.2460568000001,78.342
5741,1457.3984568,77.599
5742,1457.5508568,76.609
5743,1457.7032568,73.639
5744,1457.8556568,67.946
5745,1458.0080567999998,62.01
5746,1458.1604567999998,54.167
5747,1458.3128568000002,46.324
5748,1458.4652568000001,44.24
5749,1458.6176568,44.24
5750,1458.7700568,51.348
5751,1458.9224568,58.578
5752,1459.0748568,65.099
5753,1459.2272567999999,69.307
5754,1459.3796567999998,73.639
5755,1459.5320568000002,77.97
5756,1459.6844568000001,80.693
5757,1459.8368568,82.426
5758,1459.9892568,83.911
5759,1460.1416568,83.663
5760,1460.2940568,80.693
5761,1460.4464567999999,76.733
5762,1460.5988567999998,72.525
5763,1460.7512568000002,70.916
5764,1460.9036568000001,71.163
5765,1461.0560568,74.502
5766,1461.2084568,79.693
5767,1461.3608568,79.686
5768,1461.5132568,77.577
5769,1461.6656567999999,72.001
5770,1461.8180567999998,61.24
5771,1461.9704568000002,54.126
5772,1462.1228568000001,50.443
5773,1462.2752568,57.912
5774,1462.4276568,66.4
5775,1462.5800568,72.831
5776,1462.7324568,74.805
5777,1462.8848567999999,74.427
5778,1463.0372567999998,75.535
5779,1463.1896568000002,78.252
5780,1463.3420568000001,80.845
5781,1463.4944568,84.179
5782,1463.6468568,86.895
5783,1463.7992568,86.27
5784,1463.9516568,84.037
5785,1464.1040567999999,81.807
5786,1464.2564567999998,81.931
5787,1464.4088568000002,83.663
5788,1464.5612568000001,83.787
5789,1464.7136568,79.951
5790,1464.8660568,77.104
5791,1465.0184568,75.743
5792,1465.1708568,78.218
5793,1465.3232567999999,78.094
5794,1465.4756567999998,76.609
5795,1465.6280568000002,76.114
5796,1465.7804568000001,77.104
5797,1465.9328568,79.703
5798,1466.0852568,82.673
5799,1466.2376568,82.55
5800,1466.3900568,82.302
5801,1466.5424567999999,84.406
5802,1466.6948567999998,88.119
5803,1466.8472568000002,87.624
5804,1466.9996568000001,84.53
5805,1467.1520568,83.538
5806,1467.3044568,87.004
5807,1467.4568568,93.193
5808,1467.6092568,97.896
5809,1467.7616567999999,97.896
5810,1467.9140567999998,92.574
5811,1468.0664568000002,80.919
5812,1468.2188568000001,72.231
5813,1468.3712568,60.61
5814,1468.5236568,54.599
5815,1468.6760568,55.205
5816,1468.8284568,58.263
5817,1468.9808567999999,63.165
5818,1469.1332567999998,68.11
5819,1469.2856568000002,73.054
5820,1469.4380568000001,77.147
5821,1469.5904568,78.016
5822,1469.7428568,77.761
5823,1469.8952568,76.632
5824,1470.0476568,80.251
5825,1470.2000567999999,86.622
5826,1470.3524567999998,86.616
5827,1470.5048568000002,83.115
5828,1470.6572568000001,80.615
5829,1470.8096568,80.737
5830,1470.9620568,82.105
5831,1471.1144568,81.105
5832,1471.2668568,80.355
5833,1471.4192567999999,82.219
5834,1471.5716567999998,85.948
5835,1471.7240568000002,89.787
5836,1471.8764568000001,90.399
5837,1472.0288568,89.774
5838,1472.1812568,87.54
5839,1472.3336568,84.431
5840,1472.4860568,82.194
5841,1472.6384567999999,79.959
5842,1472.7908567999998,77.726
5843,1472.9432568000002,75.743
5844,1473.0956568000001,76.733
5845,1473.2480568,79.084
5846,1473.4004568,78.837
5847,1473.5528568,76.485
5848,1473.7052568,73.391
5849,1473.8576567999999,66.337
5850,1474.0100567999998,61.765
5851,1474.1624568000002,55.637
5852,1474.3148568000001,50.98
5853,1474.4672568,53.309
5854,1474.6196568,60.172
5855,1474.7720568,68.812
5856,1474.9244568,69.678
5857,1475.0768567999999,67.451
5858,1475.2292567999998,64.975
5859,1475.3816568000002,64.975
5860,1475.5340568000001,68.688
5861,1475.6864568,72.525
5862,1475.8388568,75.495
5863,1475.9912568,78.713
5864,1476.1436568,79.579
5865,1476.2960567999999,79.455
5866,1476.4484567999998,76.98
5867,1476.6008568000002,75.248
5868,1476.7532568000001,72.525
5869,1476.9056568,69.678
5870,1477.0580568,66.337
5871,1477.2104568,62.995
5872,1477.3628568,60.417
5873,1477.5152567999999,57.108
5874,1477.6676567999998,55.882
5875,1477.8200568000002,58.211
5876,1477.9724568000001,61.642
5877,1478.1248568,68.564
5878,1478.2772568,74.134
5879,1478.4296568,79.703
5880,1478.5820568,79.703
5881,1478.7344567999999,73.639
5882,1478.8868567999998,64.233
5883,1479.0392568000002,57.23
5884,1479.1916568000001,52.083
5885,1479.3440568,51.713
5886,1479.4964568,53.67
5887,1479.6488568,55.138
5888,1479.8012568,53.661
5889,1479.9536567999999,51.323
5890,1480.1060567999998,48.986
5891,1480.2584568000002,47.999
5892,1480.4108568000001,48.606
5893,1480.5632568,48.968
5894,1480.7156568,48.839
5895,1480.8680568,46.504
5896,1481.0204568,44.047
5897,1481.1728567999999,44.041
5898,1481.3252567999998,44.28
5899,1481.4776568000002,45.377
5900,1481.6300568000001,45.493
5901,1481.7824568,45.732
5902,1481.9348568,45.971
5903,1482.0872568,54.09
5904,1482.2396568,65.223
5905,1482.3920567999999,74.131
5906,1482.5444567999998,85.394
5907,1482.6968568000002,85.145
5908,1482.8492568000001,84.524
5909,1483.0016568,84.151
5910,1483.1540568,84.521
5911,1483.3064568,85.637
5912,1483.4588568,86.755
5913,1483.6112567999999,87.995
5914,1483.7636567999998,86.878
5915,1483.9160568000002,84.39
5916,1484.0684568000001,85.135
5917,1484.2208568,86.006
5918,1484.3732568,80.772
5919,1484.5256568,73.425
5920,1484.6780568,65.992
5921,1484.8304567999999,49.51
5922,1484.9828567999998,38.725
5923,1485.1352568000002,37.132
5924,1485.2876568000001,47.181
5925,1485.4400568,62.378
5926,1485.5924568,79.996
5927,1485.7448568,95.167
5928,1485.8972568,95.165
5929,1486.0496567999999,92.061
5930,1486.2020567999998,86.467
5931,1486.3544568000002,78.115
5932,1486.5068568000002,71.782
5933,1486.6592568,67.203
5934,1486.8116568,67.451
5935,1486.9640568,70.05
5936,1487.1164568,74.876
5937,1487.2688567999999,77.36
5938,1487.4212567999998,79.345
5939,1487.5736568000002,79.84
5940,1487.7260568000002,79.837
5941,1487.8784568,82.562
5942,1488.0308568,86.4
5943,1488.1832568,90.132
5944,1488.3356568,92.127
5945,1488.4880567999999,90.755
5946,1488.6404567999998,87.263
5947,1488.7928567999998,84.545
5948,1488.9452568000002,81.087
5949,1489.0976568,78.123
5950,1489.2500568,78.005
5951,1489.4024568,77.887
5952,1489.5548568,77.77
5953,1489.7072567999999,78.271
5954,1489.8596567999998,78.772
5955,1490.0120567999998,79.397
5956,1490.1644568000002,82.746
5957,1490.3168568,86.712
5958,1490.4692568,91.585
5959,1490.6216568,94.841
5960,1490.7740568,95.972
5961,1490.9264567999999,95.728
5962,1491.0788567999998,92.985
5963,1491.2312567999998,89.866
5964,1491.3836568000002,86.631
5965,1491.5360568,83.416
5966,1491.6884568,79.827
5967,1491.8408568,77.352
5968,1491.9932568,75.99
5969,1492.1456567999999,75.866
5970,1492.2980567999998,76.485
5971,1492.4504567999998,78.465
5972,1492.6028568000002,80.446
5973,1492.7552568,82.426
5974,1492.9076568,84.406
5975,1493.0600568,86.386
5976,1493.2124568,87.5
5977,1493.3648567999999,87.5
5978,1493.5172567999998,88.742
5979,1493.6696567999998,90.354
5980,1493.8220568000002,88.988
5981,1493.9744568,86.757
5982,1494.1268568,83.787
5983,1494.2792568,80.817
5984,1494.4316568,79.951
5985,1494.5840567999999,88.981
5986,1494.7364567999998,100.99
5987,1494.8888567999998,110.272
5988,1495.0412568000002,108.168
5989,1495.1936568,101.361
5990,1495.3460568,94.54
5991,1495.4984568,90.936
5992,1495.6508568,94.037
5993,1495.8032567999999,99.006
5994,1495.9556567999998,103.837
5995,1496.1080567999998,106.312
5996,1496.2604568000002,105.198
5997,1496.4128568,95.018
5998,1496.5652568,87.789
5999,1496.7176568,78.499
6000,1496.8700568,71.438
6001,1497.0224567999999,66.977
6002,1497.1748567999998,66.352
6003,1497.3272567999998,66.47
6004,1497.4796568000002,71.414
6005,1497.6320568,80.322
6006,1497.7844568,85.396
6007,1497.9368568,87.625
6008,1498.0892568,89.0
6009,1498.2416567999999,90.125
6010,1498.3940567999998,91.5
6011,1498.5464567999998,93.0
6012,1498.6988568000002,93.375
6013,1498.8512568,94.75
6014,1499.0036568,97.5
6015,1499.1560568,98.875
6016,1499.3084568,95.75
6017,1499.4608567999999,89.375
6018,1499.6132567999998,83.045
6019,1499.7656567999998,81.436
6020,1499.9180568000002,86.015
6021,1500.0704568,91.875
6022,1500.2228568,97.75
6023,1500.3752568,97.75
6024,1500.5276568,96.875
6025,1500.6800567999999,95.75
6026,1500.8324567999998,97.25
6027,1500.9848567999998,101.485
6028,1501.1372568000002,100.866
6029,1501.2896568,99.125
6030,1501.4420568,94.75
6031,1501.5944568,88.625
6032,1501.7468568,82.55
6033,1501.8992567999999,76.485
6034,1502.0516567999998,71.04
6035,1502.2040567999998,65.718
6036,1502.3564568000002,62.01
6037,1502.5088568,58.088
6038,1502.6612568,55.27
6039,1502.8136568,55.27
6040,1502.9660568,57.23
6041,1503.1184567999999,60.662
6042,1503.2708567999998,65.347
6043,1503.4232567999998,72.772
6044,1503.5756568000002,80.198
6045,1503.7280568,85.767
6046,1503.8804568,93.25
6047,1504.0328568,95.25
6048,1504.1852568,93.125
6049,1504.3376567999999,89.875
6050,1504.4900567999998,86.757
6051,1504.6424567999998,85.149
6052,1504.7948568000002,86.386
6053,1504.9472568,87.5
6054,1505.0996568,88.625
6055,1505.2520568,88.0
6056,1505.4044568,87.376
6057,1505.5568567999999,88.25
6058,1505.7092567999998,88.5
6059,1505.8616567999998,85.272
6060,1506.0140568000002,81.931
6061,1506.1664568,79.208
6062,1506.3188568,79.579
6063,1506.4712568,81.064
6064,1506.6236568,82.797
6065,1506.7760567999999,83.663
6066,1506.9284567999998,83.663
6067,1507.0808567999998,83.292
6068,1507.2332568000002,79.827
6069,1507.3856568,77.97
6070,1507.5380568,81.807
6071,1507.6904568,87.129
6072,1507.8428568,93.0
6073,1507.9952567999999,94.0
6074,1508.1476567999998,95.375
6075,1508.3000567999998,97.125
6076,1508.4524568000002,96.75
6077,1508.6048568,94.25
6078,1508.7572568,91.75
6079,1508.9096568,91.0
6080,1509.0620568,91.0
6081,1509.2144567999999,89.75
6082,1509.3668567999998,87.625
6083,1509.5192567999998,85.52
6084,1509.6716568000002,85.644
6085,1509.8240568,86.386
6086,1509.9764568,88.375
6087,1510.1288568,90.5
6088,1510.2812568,91.75
6089,1510.4336567999999,91.5
6090,1510.5860567999998,88.875
6091,1510.7384567999998,86.262
6092,1510.8908568000002,83.663
6093,1511.0432568,81.064
6094,1511.1956568,78.465
6095,1511.3480568,76.485
6096,1511.5004568,77.104
6097,1511.6528567999999,78.589
6098,1511.8052567999998,81.188
6099,1511.9576567999998,85.396
6100,1512.1100568000002,89.5
6101,1512.2624568,94.0
6102,1512.4148568,97.125
6103,1512.5672568,97.75
6104,1512.7196568,95.875
6105,1512.8720567999999,90.874
6106,1513.0244567999998,85.89
6107,1513.1768567999998,80.932
6108,1513.3292568000002,75.97
6109,1513.4816568,71.011
6110,1513.6340568,67.168
6111,1513.7864568,69.513
6112,1513.9388568,72.725
6113,1514.0912567999999,75.816
6114,1514.2436567999998,78.297
6115,1514.3960567999998,78.294
6116,1514.5484568000002,77.916
6117,1514.7008568,77.288
6118,1514.8532568,81.145
6119,1515.0056568,85.755
6120,1515.1580568,89.485
6121,1515.3104567999999,89.236
6122,1515.4628567999998,87.001
6123,1515.6152567999998,83.628
6124,1515.7676568000002,83.501
6125,1515.9200568,85.872
6126,1516.0724568,89.101
6127,1516.2248568,92.193
6128,1516.3772568,95.413
6129,1516.5296567999999,97.891
6130,1516.6820567999998,98.138
6131,1516.8344567999998,97.641
6132,1516.9868568000002,92.67
6133,1517.1392568,87.694
6134,1517.2916568,88.186
6135,1517.4440568,89.176
6136,1517.5964568,93.776
6137,1517.7488567999999,98.63
6138,1517.9012567999998,103.465
6139,1518.0536567999998,108.416
6140,1518.2060568000002,113.243
6141,1518.3584568,116.955
6142,1518.5108568,116.955
6143,1518.6632568,113.119
6144,1518.8156568,106.312
6145,1518.9680567999999,98.5
6146,1519.1204567999998,86.386
6147,1519.2728567999998,86.634
6148,1519.4252568000002,92.125
6149,1519.5776568,99.125
6150,1519.7300568,103.465
6151,1519.8824568,107.673
6152,1520.0348568,109.406
6153,1520.1872568,111.139
6154,1520.3396567999998,107.055
6155,1520.4920567999998,99.375
6156,1520.6444568000002,91.625
6157,1520.7968568000001,90.25
6158,1520.9492568,94.5
6159,1521.1016568,96.625
6160,1521.2540568,91.625
6161,1521.4064568,81.931
6162,1521.5588567999998,72.277
6163,1521.7112567999998,62.748
6164,1521.8636568000002,60.273
6165,1522.0160568000001,66.334
6166,1522.1684568,82.546
6167,1522.3208568,98.985
6168,1522.4732568,103.077
6169,1522.6256568,99.223
6170,1522.7780567999998,95.353
6171,1522.9304567999998,94.352
6172,1523.0828568000002,94.473
6173,1523.2352568000001,97.954
6174,1523.3876568,98.82
6175,1523.5400568,97.821
6176,1523.6924568,94.336
6177,1523.8448568,90.854
6178,1523.9972567999998,87.375
6179,1524.1496567999998,83.885
6180,1524.3020568000002,87.624
6181,1524.4544568000001,91.467
6182,1524.6068568,89.235
6183,1524.7592568,85.751
6184,1524.9116568,89.48
6185,1525.0640568,94.306
6186,1525.2164567999998,97.894
6187,1525.3688567999998,101.748
6188,1525.5212568000002,104.492
6189,1525.6736568000001,104.864
6190,1525.8260568,98.014
6191,1525.9784568,88.825
6192,1526.1308568,79.608
6193,1526.2832568,80.103
6194,1526.4356567999998,81.469
6195,1526.5880567999998,82.833
6196,1526.7404568000002,84.196
6197,1526.8928568000001,84.565
6198,1527.0452568,84.56
6199,1527.1976568,84.307
6200,1527.3500568,83.806
6201,1527.5024568,85.537
6202,1527.6548567999998,87.764
6203,1527.8072567999998,89.008
6204,1527.9596568000002,89.003
6205,1528.1120568000001,88.125
6206,1528.2644568,86.757
6207,1528.4168568,86.757
6208,1528.5692568,89.75
6209,1528.7216568,92.75
6210,1528.8740567999998,94.5
6211,1529.0264567999998,97.0
6212,1529.1788568000002,100.371
6213,1529.3312568000001,102.97
6214,1529.4836568,106.436
6215,1529.6360568,108.168
6216,1529.7884568,105.446
6217,1529.9408568,98.375
6218,1530.0932567999998,92.625
6219,1530.2456567999998,87.001
6220,1530.3980568000002,85.255
6221,1530.5504568000001,86.876
6222,1530.7028568,92.875
6223,1530.8552568,98.875
6224,1531.0076568,101.609
6225,1531.1600568,101.606
6226,1531.3124567999998,100.238
6227,1531.4648567999998,98.486
6228,1531.6172568000002,94.862
6229,1531.7696568000001,90.369
6230,1531.9220568,85.875
6231,1532.0744568,81.375
6232,1532.2268568,81.375
6233,1532.3792568,82.0
6234,1532.5316567999998,85.75
6235,1532.6840567999998,86.75
6236,1532.8364568000002,86.75
6237,1532.9888568000001,84.5
6238,1533.1412568,82.75
6239,1533.2936568,82.75
6240,1533.4460568,84.25
6241,1533.5984568,87.624
6242,1533.7508567999998,90.226
6243,1533.9032567999998,89.606
6244,1534.0556568000002,87.125
6245,1534.2080568000001,84.498
6246,1534.3604568,84.368
6247,1534.5128568,84.863
6248,1534.6652568,86.604
6249,1534.8176568,87.097
6250,1534.9700567999998,87.341
6251,1535.1224567999998,87.583
6252,1535.2748568000002,89.068
6253,1535.4272568000001,93.786
6254,1535.5796568,96.27
6255,1535.7320568,96.268
6256,1535.8844568,92.407
6257,1536.0368568,86.676
6258,1536.1892567999998,85.429
6259,1536.3416567999998,84.555
6260,1536.4940568000002,84.178
6261,1536.6464568000001,84.793
6262,1536.7988568,86.027
6263,1536.9512568,87.384
6264,1537.1036568,87.752
6265,1537.2560568,87.875
6266,1537.4084567999998,88.125
6267,1537.5608567999998,88.125
6268,1537.7132568000002,85.644
6269,1537.8656568000001,82.178
6270,1538.0180568,78.589
6271,1538.1704568,75.0
6272,1538.3228568,71.411
6273,1538.4752568,74.629
6274,1538.6276567999998,81.559
6275,1538.7800567999998,93.125
6276,1538.9324568000002,102.475
6277,1539.0848568000001,109.406
6278,1539.2372568,108.045
6279,1539.3896568,98.5
6280,1539.5420568,88.625
6281,1539.6944568,81.312
6282,1539.8468567999998,78.837
6283,1539.9992567999998,80.074
6284,1540.1516568000002,81.559
6285,1540.3040568000001,82.672
6286,1540.4564568,78.583
6287,1540.6088568,78.206
6288,1540.7612568,77.954
6289,1540.9136568,77.453
6290,1541.0660567999998,76.083
6291,1541.2184567999998,74.96
6292,1541.3708568000002,74.953
6293,1541.5232568000001,76.812
6294,1541.6756568,79.169
6295,1541.8280568,80.16
6296,1541.9804568,79.16
6297,1542.1328568,77.288
6298,1542.2852567999998,77.532
6299,1542.4376567999998,79.896
6300,1542.5900568000002,82.262
6301,1542.7424568000001,84.755
6302,1542.8948568,86.876
6303,1543.0472568,89.358
6304,1543.1996568,87.0
6305,1543.3520568,82.498
6306,1543.5044567999998,77.998
6307,1543.6568567999998,79.245
6308,1543.8092568000002,81.489
6309,1543.9616568000001,69.431
6310,1544.1140568,66.46
6311,1544.2664568,68.069
6312,1544.4188568,78.86
6313,1544.5712568,90.678
6314,1544.7236567999998,93.658
6315,1544.8760567999998,93.282
6316,1545.0284568000002,91.411
6317,1545.1808568000001,89.539
6318,1545.3332568,87.789
6319,1545.4856568,86.789
6320,1545.6380568,88.026
6321,1545.7904568,89.393
6322,1545.9428567999998,89.387
6323,1546.0952567999998,85.155
6324,1546.2476568000002,80.941
6325,1546.4000568000001,78.711
6326,1546.5524568,81.06
6327,1546.7048568,83.535
6328,1546.8572568,85.392
6329,1547.0096568,84.399
6330,1547.1620567999998,83.032
6331,1547.3144567999998,83.527
6332,1547.4668568000002,86.258
6333,1547.6192568000001,88.994
6334,1547.7716568,91.854
6335,1547.9240568,91.852
6336,1548.0764568,89.737
6337,1548.2288568,86.255
6338,1548.3812567999998,83.139
6339,1548.5336567999998,83.012
6340,1548.6860568000002,82.76
6341,1548.8384568000001,82.383
6342,1548.9908568,81.632
6343,1549.1432568,81.129
6344,1549.2956568,81.626
6345,1549.4480568,82.248
6346,1549.6004567999998,82.994
6347,1549.7528567999998,83.614
6348,1549.9052568000002,81.364
6349,1550.0576568000001,76.621
6350,1550.2100568,77.992
6351,1550.3624568,80.731
6352,1550.5148568,83.592
6353,1550.6672568,83.464
6354,1550.8196567999998,82.589
6355,1550.9720567999998,82.087
6356,1551.1244568000002,85.066
6357,1551.2768568000001,87.297
6358,1551.4292568,87.291
6359,1551.5816568,84.059
6360,1551.7340568,80.085
6361,1551.8864568,78.595
6362,1552.0388567999998,81.071
6363,1552.1912567999998,88.133
6364,1552.3436568000002,90.751
6365,1552.4960568000001,90.499
6366,1552.6484568,88.0
6367,1552.8008568,85.025
6368,1552.9532568,83.911
6369,1553.1056568,82.055
6370,1553.2580567999998,79.084
6371,1553.4104567999998,75.495
6372,1553.5628568000002,76.238
6373,1553.7152568000001,79.208
6374,1553.8676568,82.178
6375,1554.0200568,85.149
6376,1554.1724568,85.767
6377,1554.3248568,82.673
6378,1554.4772567999999,79.455
6379,1554.6296567999998,76.114
6380,1554.7820568000002,75.99
6381,1554.9344568000001,78.465
6382,1555.0868568,82.426
